Entity,Code,Year, crop(tonnes per hectare),RMSE
Subang,SBG,1981,1.92,0.14290006458759308
Subang,SBG,1982,1.7059,0.14290006458759308
Subang,SBG,1983,1.8,0.14290006458759308
Subang,SBG,1984,1.7879,0.14290006458759308
Subang,SBG,1985,1.7895,0.14290006458759308
Subang,SBG,1986,1.7059,0.14290006458759308
Subang,SBG,1987,1.9,0.14290006458759308
Subang,SBG,1988,1.9048,0.14290006458759308
Subang,SBG,1989,1.92,0.14290006458759308
Subang,SBG,1990,2.0357,0.14290006458759308
Subang,SBG,1991,2.1429,0.14290006458759308
Subang,SBG,1992,2.381,0.14290006458759308
Subang,SBG,1993,1.8333,0.14290006458759308
Subang,SBG,1994,1.7184,0.14290006458759308
Subang,SBG,1995,1.6955,0.14290006458759308
Subang,SBG,1996,1.6742,0.14290006458759308
Subang,SBG,1997,1.6071,0.14290006458759308
Subang,SBG,1998,1.644,0.14290006458759308
Subang,SBG,1999,1.6377,0.14290006458759308
Subang,SBG,2000,1.6336,0.14290006458759308
Subang,SBG,2001,1.6316,0.14290006458759308
Subang,SBG,2002,1.6,0.14290006458759308
Subang,SBG,2003,1.6126,0.14290006458759308
Subang,SBG,2004,1.5625,0.14290006458759308
Subang,SBG,2005,1.5714,0.14290006458759308
Subang,SBG,2006,1.5789,0.14290006458759308
Subang,SBG,2007,1.5957,0.14290006458759308
Subang,SBG,2008,1.625,0.14290006458759308
Subang,SBG,2009,1.5998,0.14290006458759308
Subang,SBG,2010,1.619,0.14290006458759308
Subang,SBG,2011,1.5903,0.14290006458759308
Subang,SBG,2012,1.5871,0.14290006458759308
Subang,SBG,2013,1.5966,0.14290006458759308
Subang,SBG,2014,1.5954,0.14290006458759308
Subang,SBG,2014,1.5942,0.14290006458759308
Subang,SBG,2015,1.5931,0.14290006458759308
Subang,SBG,2016,1.5202043056488037,0.14290006458759308
Subang,SBG,2017,1.5195382833480835,0.14290006458759308
Subang,SBG,2018,1.4991614818572998,0.14290006458759308
Subang,SBG,2019,1.4794379472732544,0.14290006458759308
Subang,SBG,2020,1.4571226835250854,0.14290006458759308
Purwakarta,PWK,1962,0.65,0.1637629270553589
Purwakarta,PWK,1964,0.65,0.1637629270553589
Purwakarta,PWK,1965,0.65,0.1637629270553589
Purwakarta,PWK,1966,0.65,0.1637629270553589
Purwakarta,PWK,1967,0.4857,0.1637629270553589
Purwakarta,PWK,1968,0.4872,0.1637629270553589
Purwakarta,PWK,1969,0.4889,0.1637629270553589
Purwakarta,PWK,1970,0.44,0.1637629270553589
Purwakarta,PWK,1971,0.4375,0.1637629270553589
Purwakarta,PWK,1972,0.308,0.1637629270553589
Purwakarta,PWK,1973,0.3033,0.1637629270553589
Purwakarta,PWK,1974,0.1917,0.1637629270553589
Purwakarta,PWK,1975,0.238,0.1637629270553589
Purwakarta,PWK,1976,0.3143,0.1637629270553589
Purwakarta,PWK,1977,0.4444,0.1637629270553589
Purwakarta,PWK,1978,0.4545,0.1637629270553589
Purwakarta,PWK,1979,0.375,0.1637629270553589
Purwakarta,PWK,1980,0.3333,0.1637629270553589
Purwakarta,PWK,1981,0.4286,0.1637629270553589
Purwakarta,PWK,1982,0.5313,0.1637629270553589
Purwakarta,PWK,1983,0.4286,0.1637629270553589
Purwakarta,PWK,1984,0.44,0.1637629270553589
Purwakarta,PWK,1985,0.3857,0.1637629270553589
Purwakarta,PWK,1986,0.4936,0.1637629270553589
Purwakarta,PWK,1987,0.4009,0.1637629270553589
Purwakarta,PWK,1988,0.5343,0.1637629270553589
Purwakarta,PWK,1989,0.6072,0.1637629270553589
Purwakarta,PWK,1990,0.4819,0.1637629270553589
Purwakarta,PWK,1991,0.2738,0.1637629270553589
Purwakarta,PWK,1992,0.3346,0.1637629270553589
Purwakarta,PWK,1993,0.2529,0.1637629270553589
Purwakarta,PWK,1994,0.3021,0.1637629270553589
Purwakarta,PWK,1995,0.3591,0.1637629270553589
Purwakarta,PWK,1996,0.2503,0.1637629270553589
Purwakarta,PWK,1997,0.2629,0.1637629270553589
Purwakarta,PWK,1998,0.3172,0.1637629270553589
Purwakarta,PWK,1999,0.1469,0.1637629270553589
Purwakarta,PWK,2000,0.1415,0.1637629270553589
Purwakarta,PWK,2001,1.162,0.1637629270553589
Purwakarta,PWK,2002,0.7948,0.1637629270553589
Purwakarta,PWK,2003,0.6373,0.1637629270553589
Purwakarta,PWK,2004,0.1485,0.1637629270553589
Purwakarta,PWK,2005,0.3792,0.1637629270553589
Purwakarta,PWK,2006,0.3852,0.1637629270553589
Purwakarta,PWK,2007,0.2432,0.1637629270553589
Purwakarta,PWK,2008,0.1407,0.1637629270553589
Purwakarta,PWK,2009,0.1101,0.1637629270553589
Purwakarta,PWK,2010,0.3369,0.1637629270553589
Purwakarta,PWK,2011,0.2308,0.1637629270553589
Purwakarta,PWK,2012,0.22,0.1637629270553589
Purwakarta,PWK,2013,0.1778,0.1637629270553589
Purwakarta,PWK,2014,0.1962,0.1637629270553589
Purwakarta,PWK,2014,0.1823,0.1637629270553589
Purwakarta,PWK,2015,0.2018,0.1637629270553589
Purwakarta,PWK,2016,0.314333438873291,0.1637629270553589
Purwakarta,PWK,2017,0.3201165795326233,0.1637629270553589
Purwakarta,PWK,2018,0.3374977707862854,0.1637629270553589
Purwakarta,PWK,2019,0.34604698419570923,0.1637629270553589
Purwakarta,PWK,2020,0.3608812689781189,0.1637629270553589
Indramayu,IDY,1962,0.5333,0.16037209331989288
Indramayu,IDY,1964,0.4286,0.16037209331989288
Indramayu,IDY,1965,0.4286,0.16037209331989288
Indramayu,IDY,1966,0.7,0.16037209331989288
Indramayu,IDY,1967,0.8,0.16037209331989288
Indramayu,IDY,1968,0.8,0.16037209331989288
Indramayu,IDY,1969,0.8,0.16037209331989288
Indramayu,IDY,1970,1.0,0.16037209331989288
Indramayu,IDY,1971,0.773,0.16037209331989288
Indramayu,IDY,1972,0.6729,0.16037209331989288
Indramayu,IDY,1973,0.6888,0.16037209331989288
Indramayu,IDY,1974,0.6343,0.16037209331989288
Indramayu,IDY,1975,0.57,0.16037209331989288
Indramayu,IDY,1976,0.3886,0.16037209331989288
Indramayu,IDY,1977,0.4204,0.16037209331989288
Indramayu,IDY,1978,0.42,0.16037209331989288
Indramayu,IDY,1979,0.33,0.16037209331989288
Indramayu,IDY,1980,0.5029,0.16037209331989288
Indramayu,IDY,1981,0.3277,0.16037209331989288
Indramayu,IDY,1982,0.3786,0.16037209331989288
Indramayu,IDY,1983,0.4098,0.16037209331989288
Indramayu,IDY,1984,0.4023,0.16037209331989288
Indramayu,IDY,1985,0.4176,0.16037209331989288
Indramayu,IDY,1986,0.5263,0.16037209331989288
Indramayu,IDY,1987,0.9639,0.16037209331989288
Indramayu,IDY,1988,1.2018,0.16037209331989288
Indramayu,IDY,1989,1.0202,0.16037209331989288
Indramayu,IDY,1990,1.019,0.16037209331989288
Indramayu,IDY,1991,0.941,0.16037209331989288
Indramayu,IDY,1992,0.7324,0.16037209331989288
Indramayu,IDY,1993,0.8149,0.16037209331989288
Indramayu,IDY,1994,0.9038,0.16037209331989288
Indramayu,IDY,1995,0.9038,0.16037209331989288
Indramayu,IDY,1996,0.85,0.16037209331989288
Indramayu,IDY,1997,0.85,0.16037209331989288
Indramayu,IDY,1998,0.85,0.16037209331989288
Indramayu,IDY,1999,0.9178,0.16037209331989288
Indramayu,IDY,2000,0.9733,0.16037209331989288
Indramayu,IDY,2001,1.0556,0.16037209331989288
Indramayu,IDY,2002,1.06,0.16037209331989288
Indramayu,IDY,2003,1.07,0.16037209331989288
Indramayu,IDY,2004,0.9826,0.16037209331989288
Indramayu,IDY,2005,0.952,0.16037209331989288
Indramayu,IDY,2006,0.9615,0.16037209331989288
Indramayu,IDY,2007,0.9034,0.16037209331989288
Indramayu,IDY,2008,0.9082,0.16037209331989288
Indramayu,IDY,2009,0.85,0.16037209331989288
Indramayu,IDY,2010,0.85,0.16037209331989288
Indramayu,IDY,2011,0.85,0.16037209331989288
Indramayu,IDY,2012,1.6148,0.16037209331989288
Indramayu,IDY,2013,1.6804,0.16037209331989288
Indramayu,IDY,2014,1.7505,0.16037209331989288
Indramayu,IDY,2014,1.7319,0.16037209331989288
Indramayu,IDY,2015,1.5822,0.16037209331989288
Indramayu,IDY,2016,1.7874500751495361,0.16037209331989288
Indramayu,IDY,2017,1.7356113195419312,0.16037209331989288
Indramayu,IDY,2018,1.730847954750061,0.16037209331989288
Indramayu,IDY,2019,1.5890734195709229,0.16037209331989288
Indramayu,IDY,2020,1.3581016063690186,0.16037209331989288
Ciamis,CMS,1962,1.9789,1.0573140382766724
Ciamis,CMS,1964,1.5019,1.0573140382766724
Ciamis,CMS,1965,1.593,1.0573140382766724
Ciamis,CMS,1966,1.6055,1.0573140382766724
Ciamis,CMS,1967,1.0183,1.0573140382766724
Ciamis,CMS,1968,1.5276,1.0573140382766724
Ciamis,CMS,1969,1.2812,1.0573140382766724
Ciamis,CMS,1970,1.3616,1.0573140382766724
Ciamis,CMS,1971,1.1507,1.0573140382766724
Ciamis,CMS,1972,1.5893,1.0573140382766724
Ciamis,CMS,1973,1.2919,1.0573140382766724
Ciamis,CMS,1974,1.4164,1.0573140382766724
Ciamis,CMS,1975,1.1613,1.0573140382766724
Ciamis,CMS,1976,1.1667,1.0573140382766724
Ciamis,CMS,1977,1.1818,1.0573140382766724
Ciamis,CMS,1978,1.3636,1.0573140382766724
Ciamis,CMS,1979,1.2903,1.0573140382766724
Ciamis,CMS,1980,1.2308,1.0573140382766724
Ciamis,CMS,1981,0.9333,1.0573140382766724
Ciamis,CMS,1982,1.0,1.0573140382766724
Ciamis,CMS,1983,1.0,1.0573140382766724
Ciamis,CMS,1984,0.8361,1.0573140382766724
Ciamis,CMS,1985,0.8776,1.0573140382766724
Ciamis,CMS,1986,1.1163,1.0573140382766724
Ciamis,CMS,1987,0.913,1.0573140382766724
Ciamis,CMS,1988,1.186,1.0573140382766724
Ciamis,CMS,1989,0.95,1.0573140382766724
Ciamis,CMS,1990,0.82,1.0573140382766724
Ciamis,CMS,1991,1.102,1.0573140382766724
Ciamis,CMS,1992,1.9556,1.0573140382766724
Ciamis,CMS,1993,1.2,1.0573140382766724
Ciamis,CMS,1994,1.25,1.0573140382766724
Ciamis,CMS,1995,1.0583,1.0573140382766724
Ciamis,CMS,1996,1.2162,1.0573140382766724
Ciamis,CMS,1997,1.2191,1.0573140382766724
Ciamis,CMS,1998,1.374,1.0573140382766724
Ciamis,CMS,1999,1.2427,1.0573140382766724
Ciamis,CMS,2000,1.2171,1.0573140382766724
Ciamis,CMS,2001,1.5948,1.0573140382766724
Ciamis,CMS,2002,2.7345,1.0573140382766724
Ciamis,CMS,2003,2.7612,1.0573140382766724
Ciamis,CMS,2004,2.0797,1.0573140382766724
Ciamis,CMS,2005,3.7472,1.0573140382766724
Ciamis,CMS,2006,3.3202,1.0573140382766724
Ciamis,CMS,2007,3.5153,1.0573140382766724
Ciamis,CMS,2008,3.5798,1.0573140382766724
Ciamis,CMS,2009,3.6831,1.0573140382766724
Ciamis,CMS,2010,3.7513,1.0573140382766724
Ciamis,CMS,2011,4.1757,1.0573140382766724
Ciamis,CMS,2012,3.6134,1.0573140382766724
Ciamis,CMS,2013,4.1146,1.0573140382766724
Ciamis,CMS,2014,4.4138,1.0573140382766724
Ciamis,CMS,2014,4.3841,1.0573140382766724
Ciamis,CMS,2015,4.6168,1.0573140382766724
Ciamis,CMS,2016,4.2681565284729,1.0573140382766724
Ciamis,CMS,2017,4.517766952514648,1.0573140382766724
Ciamis,CMS,2018,4.641012191772461,1.0573140382766724
Ciamis,CMS,2019,4.482542991638184,1.0573140382766724
Ciamis,CMS,2020,4.4659881591796875,1.0573140382766724
Sukabumi,SKB,1962,1.4,0.36591124534606934
Sukabumi,SKB,1964,1.4,0.36591124534606934
Sukabumi,SKB,1965,1.426,0.36591124534606934
Sukabumi,SKB,1966,1.4257,0.36591124534606934
Sukabumi,SKB,1967,1.44,0.36591124534606934
Sukabumi,SKB,1968,1.44,0.36591124534606934
Sukabumi,SKB,1969,1.4144,0.36591124534606934
Sukabumi,SKB,1970,1.7064,0.36591124534606934
Sukabumi,SKB,1971,1.7177,0.36591124534606934
Sukabumi,SKB,1972,1.4757,0.36591124534606934
Sukabumi,SKB,1973,1.34,0.36591124534606934
Sukabumi,SKB,1974,1.5652,0.36591124534606934
Sukabumi,SKB,1975,1.617,0.36591124534606934
Sukabumi,SKB,1976,1.617,0.36591124534606934
Sukabumi,SKB,1977,1.6116,0.36591124534606934
Sukabumi,SKB,1978,1.6598,0.36591124534606934
Sukabumi,SKB,1979,1.5833,0.36591124534606934
Sukabumi,SKB,1980,1.6183,0.36591124534606934
Sukabumi,SKB,1981,1.6102,0.36591124534606934
Sukabumi,SKB,1982,1.6711,0.36591124534606934
Sukabumi,SKB,1983,1.669,0.36591124534606934
Sukabumi,SKB,1984,1.6658,0.36591124534606934
Sukabumi,SKB,1985,1.6641,0.36591124534606934
Sukabumi,SKB,1986,1.6612,0.36591124534606934
Sukabumi,SKB,1987,1.6652,0.36591124534606934
Sukabumi,SKB,1988,1.6875,0.36591124534606934
Sukabumi,SKB,1989,1.702,0.36591124534606934
Sukabumi,SKB,1990,1.7034,0.36591124534606934
Sukabumi,SKB,1991,1.6963,0.36591124534606934
Sukabumi,SKB,1992,1.7582,0.36591124534606934
Sukabumi,SKB,1993,1.68,0.36591124534606934
Sukabumi,SKB,1994,1.5,0.36591124534606934
Sukabumi,SKB,1995,1.6786,0.36591124534606934
Sukabumi,SKB,1996,1.6667,0.36591124534606934
Sukabumi,SKB,1997,1.6563,0.36591124534606934
Sukabumi,SKB,1998,1.6364,0.36591124534606934
Sukabumi,SKB,1999,1.5,0.36591124534606934
Sukabumi,SKB,2000,1.65,0.36591124534606934
Sukabumi,SKB,2001,1.5,0.36591124534606934
Sukabumi,SKB,2002,1.1979,0.36591124534606934
Sukabumi,SKB,2003,2.0,0.36591124534606934
Sukabumi,SKB,2004,2.98,0.36591124534606934
Sukabumi,SKB,2005,0.84,0.36591124534606934
Sukabumi,SKB,2006,1.6,0.36591124534606934
Sukabumi,SKB,2007,1.2069,0.36591124534606934
Sukabumi,SKB,2008,2.6204,0.36591124534606934
Sukabumi,SKB,2009,2.6277,0.36591124534606934
Sukabumi,SKB,2010,2.6277,0.36591124534606934
Sukabumi,SKB,2011,2.1429,0.36591124534606934
Sukabumi,SKB,2012,1.6448,0.36591124534606934
Sukabumi,SKB,2013,1.64,0.36591124534606934
Sukabumi,SKB,2014,2.1986,0.36591124534606934
Sukabumi,SKB,2014,2.1972,0.36591124534606934
Sukabumi,SKB,2015,2.4882,0.36591124534606934
Sukabumi,SKB,2016,2.5362961292266846,0.36591124534606934
Sukabumi,SKB,2017,2.419471263885498,0.36591124534606934
Sukabumi,SKB,2018,2.199591636657715,0.36591124534606934
Sukabumi,SKB,2019,2.082738161087036,0.36591124534606934
Sukabumi,SKB,2020,2.1184215545654297,0.36591124534606934
Bogor,BGR,1962,0.5018,0.2173108458518982
Bogor,BGR,1964,0.4866,0.2173108458518982
Bogor,BGR,1965,0.6885,0.2173108458518982
Bogor,BGR,1966,0.7614,0.2173108458518982
Bogor,BGR,1967,0.7247,0.2173108458518982
Bogor,BGR,1968,0.7333,0.2173108458518982
Bogor,BGR,1969,0.55,0.2173108458518982
Bogor,BGR,1970,0.6,0.2173108458518982
Bogor,BGR,1971,0.6,0.2173108458518982
Bogor,BGR,1972,0.6447,0.2173108458518982
Bogor,BGR,1973,0.7394,0.2173108458518982
Bogor,BGR,1974,0.7249,0.2173108458518982
Bogor,BGR,1975,0.6578,0.2173108458518982
Bogor,BGR,1976,0.5626,0.2173108458518982
Bogor,BGR,1977,0.5873,0.2173108458518982
Bogor,BGR,1978,0.8456,0.2173108458518982
Bogor,BGR,1979,0.8194,0.2173108458518982
Bogor,BGR,1980,0.9313,0.2173108458518982
Bogor,BGR,1981,0.9067,0.2173108458518982
Bogor,BGR,1982,0.9029,0.2173108458518982
Bogor,BGR,1983,0.8297,0.2173108458518982
Bogor,BGR,1984,0.8235,0.2173108458518982
Bogor,BGR,1985,0.5647,0.2173108458518982
Bogor,BGR,1986,0.6408,0.2173108458518982
Bogor,BGR,1987,0.991,0.2173108458518982
Bogor,BGR,1988,0.9388,0.2173108458518982
Bogor,BGR,1989,0.7408,0.2173108458518982
Bogor,BGR,1990,0.8194,0.2173108458518982
Bogor,BGR,1991,1.1623,0.2173108458518982
Bogor,BGR,1992,1.4612,0.2173108458518982
Bogor,BGR,1993,1.6868,0.2173108458518982
Bogor,BGR,1994,1.5238,0.2173108458518982
Bogor,BGR,1995,1.3722,0.2173108458518982
Bogor,BGR,1996,1.6042,0.2173108458518982
Bogor,BGR,1997,1.1441,0.2173108458518982
Bogor,BGR,1998,1.5521,0.2173108458518982
Bogor,BGR,1999,1.5185,0.2173108458518982
Bogor,BGR,2000,1.3919,0.2173108458518982
Bogor,BGR,2001,1.6241,0.2173108458518982
Bogor,BGR,2002,1.7543,0.2173108458518982
Bogor,BGR,2003,1.8115,0.2173108458518982
Bogor,BGR,2004,1.7381,0.2173108458518982
Bogor,BGR,2005,1.5284,0.2173108458518982
Bogor,BGR,2006,1.2666,0.2173108458518982
Bogor,BGR,2007,1.8058,0.2173108458518982
Bogor,BGR,2008,1.9444,0.2173108458518982
Bogor,BGR,2009,1.1736,0.2173108458518982
Bogor,BGR,2010,1.6662,0.2173108458518982
Bogor,BGR,2011,1.5286,0.2173108458518982
Bogor,BGR,2012,1.4342,0.2173108458518982
Bogor,BGR,2013,1.5356,0.2173108458518982
Bogor,BGR,2014,1.8386,0.2173108458518982
Bogor,BGR,2014,1.7353,0.2173108458518982
Bogor,BGR,2015,1.9109,0.2173108458518982
Bogor,BGR,2016,1.6541874408721924,0.2173108458518982
Bogor,BGR,2017,1.7469373941421509,0.2173108458518982
Bogor,BGR,2018,1.7432736158370972,0.2173108458518982
Bogor,BGR,2019,1.7465505599975586,0.2173108458518982
Bogor,BGR,2020,1.726847529411316,0.2173108458518982
Bekasi,BKS,1993,3.9873,0.796089768409729
Bekasi,BKS,1995,4.0,0.796089768409729
Bekasi,BKS,1996,4.0,0.796089768409729
Bekasi,BKS,1997,4.0,0.796089768409729
Bekasi,BKS,1998,4.0,0.796089768409729
Bekasi,BKS,1999,4.0136,0.796089768409729
Bekasi,BKS,2000,3.8641,0.796089768409729
Bekasi,BKS,2001,4.6068,0.796089768409729
Bekasi,BKS,2002,2.2702,0.796089768409729
Bekasi,BKS,2003,3.8523,0.796089768409729
Bekasi,BKS,2004,4.5444,0.796089768409729
Bekasi,BKS,2005,2.7901,0.796089768409729
Bekasi,BKS,2006,5.1317,0.796089768409729
Bekasi,BKS,2007,5.1132,0.796089768409729
Bekasi,BKS,2008,5.0644,0.796089768409729
Bekasi,BKS,2009,3.2181,0.796089768409729
Bekasi,BKS,2010,4.9169,0.796089768409729
Bekasi,BKS,2011,5.1032,0.796089768409729
Bekasi,BKS,2012,4.5211,0.796089768409729
Bekasi,BKS,2013,3.8992,0.796089768409729
Bekasi,BKS,2014,2.7451,0.796089768409729
Bekasi,BKS,2014,4.2125,0.796089768409729
Bekasi,BKS,2015,4.7043,0.796089768409729
Bekasi,BKS,2016,4.749454975128174,0.796089768409729
Bekasi,BKS,2017,4.542211055755615,0.796089768409729
Bekasi,BKS,2018,4.401249885559082,0.796089768409729
Bekasi,BKS,2019,4.014348030090332,0.796089768409729
Bekasi,BKS,2020,3.922757625579834,0.796089768409729
Karawang,KRW,1962,0.9596,0.0895102396607399
Karawang,KRW,1964,1.0322,0.0895102396607399
Karawang,KRW,1965,0.9081,0.0895102396607399
Karawang,KRW,1966,1.0158,0.0895102396607399
Karawang,KRW,1967,1.0084,0.0895102396607399
Karawang,KRW,1968,0.9986,0.0895102396607399
Karawang,KRW,1969,1.0368,0.0895102396607399
Karawang,KRW,1970,1.0714,0.0895102396607399
Karawang,KRW,1971,1.1161,0.0895102396607399
Karawang,KRW,1972,1.1607,0.0895102396607399
Karawang,KRW,1973,1.1863,0.0895102396607399
Karawang,KRW,1974,1.0676,0.0895102396607399
Karawang,KRW,1975,1.1507,0.0895102396607399
Karawang,KRW,1976,0.9875,0.0895102396607399
Karawang,KRW,1977,1.1428,0.0895102396607399
Karawang,KRW,1978,1.1328,0.0895102396607399
Karawang,KRW,1979,1.1475,0.0895102396607399
Karawang,KRW,1980,1.3333,0.0895102396607399
Karawang,KRW,1981,1.1283,0.0895102396607399
Karawang,KRW,1982,1.0769,0.0895102396607399
Karawang,KRW,1983,1.1231,0.0895102396607399
Karawang,KRW,1984,1.1077,0.0895102396607399
Karawang,KRW,1985,1.1385,0.0895102396607399
Karawang,KRW,1986,1.0859,0.0895102396607399
Karawang,KRW,1987,1.2077,0.0895102396607399
Karawang,KRW,1988,1.2424,0.0895102396607399
Karawang,KRW,1989,1.2654,0.0895102396607399
Karawang,KRW,1990,1.2836,0.0895102396607399
Karawang,KRW,1991,1.3645,0.0895102396607399
Karawang,KRW,1992,1.354,0.0895102396607399
Karawang,KRW,1993,1.3887,0.0895102396607399
Karawang,KRW,1994,1.4218,0.0895102396607399
Karawang,KRW,1995,1.4342,0.0895102396607399
Karawang,KRW,1996,1.2276,0.0895102396607399
Karawang,KRW,1997,1.2752,0.0895102396607399
Karawang,KRW,1998,1.3133,0.0895102396607399
Karawang,KRW,1999,1.2608,0.0895102396607399
Karawang,KRW,2000,1.1463,0.0895102396607399
Karawang,KRW,2001,1.1192,0.0895102396607399
Karawang,KRW,2002,1.0521,0.0895102396607399
Karawang,KRW,2003,1.0817,0.0895102396607399
Karawang,KRW,2004,1.0931,0.0895102396607399
Karawang,KRW,2005,1.067,0.0895102396607399
Karawang,KRW,2006,1.0807,0.0895102396607399
Karawang,KRW,2007,1.0833,0.0895102396607399
Karawang,KRW,2008,1.0159,0.0895102396607399
Karawang,KRW,2009,1.0168,0.0895102396607399
Karawang,KRW,2010,1.0041,0.0895102396607399
Karawang,KRW,2011,1.0032,0.0895102396607399
Karawang,KRW,2012,1.0584,0.0895102396607399
Karawang,KRW,2013,1.1093,0.0895102396607399
Karawang,KRW,2014,1.1763,0.0895102396607399
Karawang,KRW,2014,1.3218,0.0895102396607399
Karawang,KRW,2015,1.3145,0.0895102396607399
Karawang,KRW,2016,1.2152961492538452,0.0895102396607399
Karawang,KRW,2017,1.2790136337280273,0.0895102396607399
Karawang,KRW,2018,1.2810105085372925,0.0895102396607399
Karawang,KRW,2019,1.2755968570709229,0.0895102396607399
Karawang,KRW,2020,1.2592110633850098,0.0895102396607399
